Sodium,Glucose,Hydration,Lactate,HealthScore
123.74993880184934,110.11211362125152,1.6300877815853199,1.074111362580037,69.41097601754386
57.07940016415356,144.25392967447027,0.33065484087203145,1.77699157609426,50.0
65.67862899353162,122.64268170074757,1.5653837333841412,2.133870333793858,64.37957392158081
53.61818311284304,111.30550530804285,0.45201884434096085,3.4066275859922053,50.0
76.02642646106115,68.74588443936916,0.6208083739237942,3.0685023710101036,50.0
81.09418317515856,115.35065040292528,0.6173208662981832,2.102435266540308,52.975083483250025
71.70792254191167,149.1048465093837,2.0528678157133715,4.939318619568408,56.33812812636099
116.29900073215435,72.60756137128716,2.314321174016643,3.2259866871059923,63.47984952845931
78.54026613548714,106.64966871273631,1.8750956657623312,1.5675205628119753,62.954801921332354
72.47476077499046,138.96357647351599,2.8978658808812634,0.9580211267918168,70.48712103796959
93.41568665265987,126.6691755978784,1.312150564714001,1.187866126329494,67.6693066607166
61.27393799798101,122.73141668957412,1.071422632961024,1.6068097777302865,50.0
114.17575846032318,123.22356755883983,2.6452176461115426,1.2230661796680005,81.02938111389636
55.964051494381664,92.35420360977797,0.9037087640025221,1.339551608230876,50.0
128.95095492804137,86.4232659838044,2.9007008564896504,1.782928259122312,83.63240827925536
111.77958154373259,132.84250399306623,0.3328170816625041,1.2801811788263966,59.06535289160986
65.89725452273379,132.91020552112627,2.9186728321106252,4.535444410818913,72.26370597733505
50.44176936988819,138.03650867220932,0.4165317622665555,0.8610518554773899,50.0
115.23691427638673,142.19164973008242,2.706086406984792,2.860301253066146,87.42934382736945
106.54858750780937,106.0208158974844,1.7247929945330098,2.346785721453477,68.68860422410475
108.32057344327899,105.13646652184796,2.9810049495221107,4.920703776088729,71.94437508382698
111.70162773487566,131.84656610700978,0.4992507247855769,1.0041750597562356,64.49462378141854
55.92357213872723,118.49675376999886,1.7954065678835662,2.2903501957058374,50.0
78.67725828354182,123.17701895319331,2.917116846171567,4.86261694973916,72.30465093397305
59.26952476201038,131.6213402492491,1.712364179259402,4.394782066522911,51.51469245578619
119.04827407004748,140.10048076358095,1.999376322965209,4.176824319271759,72.76107786224381
99.86385014620464,90.41956411663823,2.1785214602584664,1.6605627217022292,71.75220315555369
76.47184198821193,93.80246573759496,1.527260874872988,1.2689941432552962,50.914947753488065
55.08466802288189,68.45837458567821,1.9944068162269715,3.5088944896599394,50.0
74.87858573725298,112.04521268965566,1.8776486421923708,4.682191951074136,50.0
76.01466576213977,63.23480464170679,2.73312662832567,3.005433018562684,59.801810659842815
108.36849426704512,101.90382163192142,0.42270522692193624,3.0722571026145493,50.0
101.00459770841705,108.8380171236819,1.0586006118990219,1.7599059214712787,67.90914792323098
120.97701940610612,85.7887126915456,2.8661110070067086,3.962718199363716,63.776874992062
87.77719401295595,113.17499345121097,2.703712216505474,1.3416968685088553,81.8041671636162
59.56753967506414,62.74502249451445,1.530273232521425,1.9565565638190965,50.0
107.0595829778396,63.3613369874293,1.9743580140641492,2.4144639737738753,59.221228924579506
110.8628038893518,134.03405045936924,1.0489291940490584,2.7842467040800476,62.261854356965124
94.9021758055597,92.41715772701366,0.8079271312541556,1.590843795867861,53.84734857963683
111.67737439636488,71.43544613866963,1.5519856933379519,1.016765711326416,61.088453545245834
89.50364770915127,107.00189340493239,1.2540510156703426,3.2477901909873466,59.81291217854319
91.81862635055953,129.29941977887498,1.8758715019973546,1.798837489581151,69.1376501450643
84.20328146868397,79.42389247471588,0.5098835198054591,3.1155719964017554,50.0
52.03353013952761,116.06014282371002,2.9308659806986497,1.1946322187339105,63.923421915049694
58.63131415946435,67.68127184943911,2.9627690100949278,2.665130458346679,55.13834968337771
52.51433485493874,64.6513549051747,2.1850366278533118,2.896652446482136,50.0
100.91283290110243,107.82191684113332,1.7474601891291253,0.7332059157009211,59.29558133516368
75.14847848610614,108.65716094490958,1.1357245639730849,2.0147192518726427,50.0
90.68565529317623,117.3686911348386,2.4972465532087615,1.104866046225384,77.15848872467102
122.60531791408744,125.34822003503955,2.148774165895474,0.7851873671274548,82.62293349657368
69.94337833191,147.8266871516281,0.7390657362312065,4.954821045754754,50.0
82.83063384285038,106.46703134710758,2.7595033981333748,1.9505923023862533,69.92861546416484
110.4440910834439,89.06608256471213,2.5208505558925562,4.144435006345857,69.6039879110178
68.3038532393298,131.56675752918335,2.8644597658881947,1.6458829464369373,69.45854084209688
56.15839278630344,84.37490261358668,2.259442672648572,3.566762250007682,50.0
73.18011623310144,99.50742786350725,1.9562210290266329,3.9210253695035897,54.554906269379444
62.897702980320354,67.06107432080394,1.4292561979846712,3.1803743327352993,50.0
124.37581218740584,62.28156690739117,2.8183669050558358,2.6220928484757127,74.74980416987928
114.64963036515336,146.63835732101325,2.6383725016511024,2.3532841136627085,76.88679934174506
100.67230052083389,135.23821084609853,0.4220904092867114,2.069907199443479,62.47620020607825
119.71684721501742,122.63767854843282,0.3711908311425804,4.682881149115216,57.15172329945238
114.29376615192916,96.80576499728429,1.316451090570734,4.237787335044781,59.61836775222276
64.92560471088287,75.59648880637612,2.4884939931109487,4.842621097999307,54.710131829378525
121.40471987919823,74.07933384039774,2.96564554915035,1.0593375056849512,87.10243543428551
93.14737935325206,82.52186083481358,0.7061256059795261,3.788903638416399,50.0
114.595212413125,109.43039982355084,1.904152931450765,4.72253205569467,56.656737735107754
121.68730399387945,124.31363304300561,1.3284053129037583,1.3155487977454707,65.6239885066331
75.4402779977491,119.41776390459582,2.9187688740994284,0.7992332031504987,70.98076562645878
58.804153962214144,85.19405072513486,2.5737210924664136,3.8350429218052655,52.87763666579899
68.23481300335533,145.93787525968747,2.563487502720072,3.0851290093096035,71.71093106387121
84.16862309010051,126.41072250261917,1.5654715314464198,4.288229495412224,53.982268685426405
115.44118127379944,109.89186472602606,1.4200126563116962,1.1289756948183027,69.4867363232108
118.85844666050747,115.05486716109169,1.038199094212907,4.078702903369505,57.11617790399403
50.55617044249526,97.7640056185011,0.4522138409575032,1.4073229402148504,50.0
90.85978420620526,82.29578905510417,2.6347504158886434,1.2364517428956703,60.5583882617364
83.39288025190231,92.03754107861354,2.4948327246512094,1.2391960906894681,61.27914112587204
67.76862483765842,128.20614994179323,2.9992377178725524,4.16558624104122,60.874599108217595
59.589229386694626,61.29541397667803,2.9909194600995446,3.4933874931329005,50.0
77.00921371229023,70.44653764562246,1.7996656051270943,2.853794411461037,54.74934785419963
125.43277631300154,64.14023778195775,2.3762660209873783,2.114737178555761,65.24407185889456
75.85623456166041,63.66559220870731,2.8508674706825556,4.447402433658987,68.26576897393412
91.50324973946928,136.99145256099064,2.5940479548290107,2.2660029834018593,78.72432851992974
106.24151671161422,123.32920734420213,0.9678398747066337,4.174697477622097,58.79148089262121
79.09036819034353,102.67564461785926,1.5164691653372526,2.476107088565983,50.18292795600941
127.74256661767686,68.80507445859013,0.6487304209090365,2.1962499324120843,57.680138618332236
126.99578359536889,104.24542876051491,2.8759377735985505,2.582059035513229,79.66489136448384
70.14258366602914,102.61245937025092,1.9366715130173762,1.8562004337386393,57.82963030978221
89.77988047139084,75.58816829190137,0.9173355748593495,3.86424221079313,56.29689181814874
74.07026478534158,99.04664843141757,2.113591847895813,2.7622417554161562,57.16154459138856
72.78723955019741,95.86542609576361,1.9689462492363188,1.5449571281606778,63.35517195168215
52.95095578836262,115.42650882469948,1.2670393386886694,4.548085579735558,50.0
98.76514671839175,117.15842857808795,0.6066054989389984,2.2275104961794514,54.49732127568139
90.21432185830892,64.077360879484,2.113247628100559,2.945987875012949,63.97427244254671
54.118300099999146,93.7151353163824,1.7048307924402422,4.579124499340462,50.0
72.29171713892892,116.32739241428128,2.385259657686226,3.3090709816129644,71.24969102815591
122.6612708773323,105.2822632722079,1.7044414530023824,1.0260411831876384,76.3859257585672
69.1649512533578,137.084085706949,2.600890050860058,4.729244556260638,61.9043800340051
61.59158976729785,119.28242684570506,1.790148464691111,3.3246862388213803,56.748113163876326
89.15622082220504,74.66409843732868,1.8145325231455431,2.0070752659568876,60.673632881802554
128.85203632884804,66.35118726603869,2.6669647271775316,1.1267243269852427,79.45109678075298
69.36442172092003,117.8177350385684,1.3894037387734721,4.073113351716332,50.0
103.77084379247029,62.386017948745966,0.66184111681673,3.2903274016783106,50.0
110.9295692262974,112.7198023146117,0.3777132260460152,2.900574913893447,52.56122048572729
69.01100351939198,144.62072172824617,2.338870590318771,4.5225166237293095,63.598950911695695
108.25730788894876,111.7926760088291,1.9748357886543548,4.048687450510388,69.59007104172662
79.42265061754026,94.93529335858697,2.2010153738679037,1.1825369587973804,63.34743868273002
100.58446644748636,117.89593965981179,0.8750032360740589,1.902749305079967,52.02233982323841
100.68237686087159,101.2427601442365,0.6682029840842784,1.618201129165096,55.79988192465118
92.86197472598067,109.10551103843414,0.3392705973032812,3.847758316577046,50.0
57.22318160435266,144.73183278988728,1.2465864087778118,0.6508959563110073,60.07634545409455
116.82419964713904,94.74923740206968,1.8927777545075095,3.0645035819209245,72.199781383562
75.66240519773886,146.50715074415228,1.3590589217692775,3.9310640858331074,61.8982235269232
64.92148083198833,141.48155777604575,1.4811822894640685,4.445445365427872,55.98958836473278
53.26201132438111,77.62120213103668,2.741228475133121,2.0393678692215835,54.48556427911648
97.27143545505935,66.24251707876489,1.2402897609629109,4.195657871024058,50.0
104.2051489473826,69.07002012396839,1.6877716207314892,0.9978428162984325,62.10567037938941
51.32702631422849,61.63996430863948,2.415863134401086,4.309035312805332,50.0
90.96744466394247,68.49986646803356,1.3706655122674296,1.073698980493921,53.90735804045277
68.11966201583503,121.47060960747211,1.9796340906152585,2.2877928075216527,53.567032938252666
101.61382323275599,66.40697836142061,2.628382013616212,4.087829146007991,56.46842178421574
63.94931432039932,88.70780672643852,2.863705683875634,1.174628423069482,68.47991990068938
105.27501904819728,136.0387779872509,0.6970983985084025,1.5316312785468866,62.50020697061635
80.93882770404299,62.09447421622433,2.801786587936035,3.750136557768798,60.625639405143644
124.93839909893876,133.30216343300424,1.6287139913147533,3.7401644144573347,73.09035538116764
61.00167553167946,85.366929729606,0.9972598484071875,3.385164347983838,50.0
77.28530808402068,70.63483448594906,1.5396665418433058,3.62276800010195,50.15510777050517
59.07788169924713,122.70634488277355,2.946087953270788,2.942259995064183,63.26076938782149
123.97548946228503,116.60485621018955,1.630068853780748,1.6330957650812874,74.02871897307325
120.18714827047847,138.97248121743476,1.1876293477762723,2.0556319707676374,69.30429381733273
70.63533021721244,126.15639394234972,2.01018230665516,1.3171897256064156,61.71684033181087
102.79872368273432,132.31328373463637,0.9483931707011213,4.588027526001327,56.06428988941293
115.37777601609727,85.38311153141758,0.5048309858933926,3.125263076447542,51.598407675320104
94.416064927957,75.96955894017505,0.6479752491587529,2.3038313754363795,50.0
92.37204626848052,127.55532764767725,0.6457237651859856,2.5790261163985972,60.80064545700987
69.34818327203614,132.61512653405376,0.7101372724831947,4.762775028253169,50.0
57.44822142447194,149.1454627800606,0.6748333661534074,1.190081314022361,50.49737179603626
121.77726063626613,97.13559092202838,2.0303618109686794,3.1380342440755875,67.78919070545027
122.03344457306643,93.48162772135049,0.791076227877691,2.7764990549800967,64.8990125067754
100.64811658186144,129.87716646677973,1.2333016649744306,3.2515440594559153,62.98257068130473
77.12238328389606,90.6723186227716,2.721328706746232,0.5814958271937822,72.48069682014105
77.93676596901287,143.76815930432082,1.5796964287097555,4.424557590248682,51.65470889298335
108.07645430961915,137.25714766587106,2.1024058940067736,4.694532271176255,72.84461155312147
121.76882079620617,98.60946246375165,0.7652636522444005,3.0430993261514403,62.26713057987048
120.96691394120938,127.57839610123476,0.8191803507834112,3.634928707446015,63.13911944192897
112.3900436686099,127.90885866762142,0.41034526391949294,4.651247215297831,59.42714491803328
